2.684099999999967068e-03,3.308399999999989127e-03,2.944599999999963913e-03,2.990600000000065428e-03,3.109000000000028407e-03,3.226300000000015267e-03,3.178399999999914627e-03,3.147799999999922882e-03,3.202799999999950131e-03,3.354700000000043758e-03,3.218200000000059902e-03,3.305499999999961247e-03,3.210200000000051901e-03,3.385699999999935983e-03,3.098600000000173438e-03,3.215799999999990888e-03,3.209199999999912123e-03,3.432700000000066254e-03,3.145100000000011775e-03,3.190500000000096037e-03
1.218270000000010178e-02,1.245979999999979881e-02,1.192229999999994128e-02,1.222360000000000113e-02,1.157499999999989093e-02,1.242630000000000123e-02,1.242180000000003837e-02,1.289879999999987703e-02,1.202090000000000103e-02,1.212800000000013867e-02,1.202979999999986838e-02,1.229389999999996874e-02,1.198860000000001591e-02,1.208439999999999515e-02,1.213050000000004403e-02,1.189000000000017820e-02,1.222440000000002414e-02,1.200730000000005404e-02,1.188929999999999154e-02,1.192009999999998904e-02
5.224190000000006329e-02,5.050449999999995221e-02,5.812509999999981858e-02,5.104770000000002916e-02,5.149730000000007912e-02,5.633100000000013097e-02,5.237500000000006040e-02,5.075429999999991892e-02,5.027550000000013952e-02,6.298959999999986792e-02,4.982280000000027798e-02,5.002640000000013742e-02,5.093440000000004630e-02,5.062269999999990944e-02,5.112639999999979423e-02,4.985289999999986676e-02,4.987059999999976512e-02,5.631690000000011409e-02,5.794119999999969295e-02,5.491449999999975518e-02
2.103391000000001121e-01,2.253460000000000463e-01,2.154821000000000097e-01,2.151068000000000424e-01,2.179998000000002989e-01,2.159601999999996025e-01,2.259516000000001412e-01,2.273002000000001743e-01,2.281763000000003316e-01,2.313161000000008016e-01,2.288516999999998802e-01,2.296604000000002088e-01,2.272856000000000876e-01,2.305969999999994968e-01,2.337203000000007691e-01,2.271457000000003390e-01,2.274481999999995452e-01,2.289352999999998417e-01,2.335148000000000224e-01,2.415763000000001881e-01
9.036214000000004631e-01,9.326475999999992439e-01,8.200660000000006278e-01,8.231425000000012204e-01,8.038854999999998086e-01,7.628670999999993541e-01,8.129380000000008266e-01,7.913811000000006146e-01,8.375189000000009543e-01,8.597274000000005856e-01,8.600759999999993966e-01,8.237437000000014109e-01,8.608757999999987476e-01,8.095327999999994972e-01,8.416291999999998552e-01,8.383043999999983953e-01,8.409464999999975987e-01,8.485620000000011487e-01,8.238990999999984410e-01,8.532586999999978161e-01
3.197225500000001830e+00,3.182986700000000724e+00,3.120830999999995470e+00,3.234448499999999171e+00,3.225621199999999078e+00,3.091831299999995508e+00,3.074631400000001236e+00,3.082149700000002213e+00,3.022828199999999299e+00,3.081864700000004120e+00,3.189759399999992695e+00,3.114707300000006285e+00,3.055664999999990528e+00,3.086175600000004238e+00,3.199460699999988833e+00,3.165201300000006768e+00,3.288262299999999527e+00,3.213809900000001107e+00,3.113414900000009311e+00,3.076241899999999418e+00
1.250344069999999874e+01,1.301795439999999360e+01,1.534562909999999647e+01,1.310386349999998856e+01,1.252798899999999094e+01,1.228194519999999557e+01,1.245313990000002491e+01,1.181265209999997978e+01,1.216402160000001231e+01,1.234598909999999705e+01,1.133557580000001508e+01,1.225254050000000916e+01,1.244295090000002801e+01,1.474911680000002434e+01,1.605698339999997870e+01,1.588617720000002009e+01,1.377044510000001765e+01,1.376909019999999373e+01,1.318799530000001141e+01,1.296524779999998600e+01
4.595527179999999134e+01,5.040815390000000207e+01,5.737455440000002227e+01,4.877110789999994722e+01,5.316207650000001195e+01,5.209785829999998441e+01,5.471972070000003896e+01,5.420121670000003178e+01,5.030532170000003589e+01,5.018497230000002673e+01,5.088158599999997023e+01,5.144607700000005934e+01,5.564710880000006910e+01,5.251935389999994186e+01,4.812806769999997414e+01,5.027007470000012290e+01,5.215420659999995223e+01,5.511857660000009673e+01,5.351851620000002185e+01,5.173265139999989515e+01
2.106894197000001441e+02,2.166457428000001073e+02,1.915664832999998453e+02,2.114525614999997742e+02,2.106413444999998319e+02,1.960865934000003108e+02,2.063685009000000719e+02,2.049464883000000555e+02,2.056191380000000208e+02,2.197376950999996552e+02,2.359136007000001882e+02,2.475720305999993798e+02,2.489883706000000529e+02,2.372335433999996894e+02,2.186459598999999798e+02,3.488084605000003648e+02,3.088578727000003710e+02,1.735839018000006035e+02,1.595046976000003269e+02,1.742310086999996201e+02
